scan_time,ticker,price,pct_from_open,rvol,accelerating,level_price,level_touches,level_type,dist_pct,atr,mode,score,stop_loss,stop_reason,entry_note,reason,rsi_at_signal
2026-07-01 16:39 BST,THFF,78.28,,,,78.125,4.0,support,0.2,2.05,SUPPORT_BOUNCE,8.67,75.7357,Touches: 4 · Level low: $77.79 · ATR(14): $2.05 · Stop: $75.7357,Near support $78.125 · enter on bounce candle · can hold multi-day,4 touches at $78.125 · 0.2% away · ATR $2.05,
2026-07-01 16:40 BST,UFCS,53.32,,,,53.215,4.0,support,0.2,1.52,SUPPORT_BOUNCE,8.67,51.4238,Touches: 4 · Level low: $52.94 · ATR(14): $1.52 · Stop: $51.4238,Near support $53.215 · enter on bounce candle · can hold multi-day,4 touches at $53.215 · 0.2% away · ATR $1.52,
2026-07-01 16:40 BST,UFI,4.875,,,,4.865,4.0,support,0.21,0.26,SUPPORT_BOUNCE,8.66,4.5157,Touches: 4 · Level low: $4.775 · ATR(14): $0.26 · Stop: $4.5157,Near support $4.865 · enter on bounce candle · can hold multi-day,4 touches at $4.865 · 0.2% away · ATR $0.26,
2026-07-01 16:40 BST,UFPI,90.165,,,,89.98,35.0,support,0.21,2.73,SUPPORT_BOUNCE,8.66,86.0419,Touches: 35 · Level low: $88.7737 · ATR(14): $2.73 · Stop: $86.0419,Near support $89.98 · enter on bounce candle · can hold multi-day,35 touches at $89.98 · 0.2% away · ATR $2.73,
2026-07-01 16:40 BST,TYFG,64.87,,,,64.73,4.0,support,0.22,0.24,SUPPORT_BOUNCE,8.64,64.3481,Touches: 4 · Level low: $64.59 · ATR(14): $0.24 · Stop: $64.3481,Near support $64.73 · enter on bounce candle · can hold multi-day,4 touches at $64.73 · 0.2% away · ATR $0.24,
2026-07-01 16:40 BST,UONEK,4.65,,,,4.64,19.0,support,0.22,0.37,SUPPORT_BOUNCE,8.64,4.2186,Touches: 19 · Level low: $4.59 · ATR(14): $0.37 · Stop: $4.2186,Near support $4.64 · enter on bounce candle · can hold multi-day,19 touches at $4.64 · 0.2% away · ATR $0.37,
2026-07-01 16:39 BST,TR,39.55,,,,39.6368,24.0,resistance,0.22,1.19,RESISTANCE_WARNING,8.64,37.8178,Touches: 24 · Level low: $39.0054 · ATR(14): $1.19 · Stop: $37.8178,Near resistance $39.6368 · consider exit or avoid entry,24 touches at $39.6368 · 0.2% away · ATR $1.19,
2026-07-01 16:40 BST,ULH,15.77,,,,15.8049,20.0,resistance,0.22,1.04,RESISTANCE_WARNING,8.63,14.5364,Touches: 20 · Level low: $15.5728 · ATR(14): $1.04 · Stop: $14.5364,Near resistance $15.8049 · consider exit or avoid entry,20 touches at $15.8049 · 0.2% away · ATR $1.04,
2026-07-01 16:39 BST,TLYS,4.35,,,,4.36,15.0,resistance,0.23,0.33,RESISTANCE_WARNING,8.62,3.975,Touches: 15 · Level low: $4.31 · ATR(14): $0.33 · Stop: $3.975,Near resistance $4.36 · consider exit or avoid entry,15 touches at $4.36 · 0.2% away · ATR $0.33,
2026-07-01 16:39 BST,TMICY,37.46,,,,37.545,28.0,resistance,0.23,1.09,RESISTANCE_WARNING,8.62,36.0493,Touches: 28 · Level low: $37.14 · ATR(14): $1.09 · Stop: $36.0493,Near resistance $37.545 · consider exit or avoid entry,28 touches at $37.545 · 0.2% away · ATR $1.09,
2026-07-01 16:39 BST,TOPPY,16.95,,,,16.99,16.0,resistance,0.24,0.7,RESISTANCE_WARNING,8.61,16.1936,Touches: 16 · Level low: $16.89 · ATR(14): $0.7 · Stop: $16.1936,Near resistance $16.99 · consider exit or avoid entry,16 touches at $16.99 · 0.2% away · ATR $0.7,
2026-07-01 16:39 BST,TPVG,5.005,,,,5.0168,29.0,resistance,0.24,0.18,RESISTANCE_WARNING,8.61,4.7664,Touches: 29 · Level low: $4.9494 · ATR(14): $0.18 · Stop: $4.7664,Near resistance $5.0168 · consider exit or avoid entry,29 touches at $5.0168 · 0.2% away · ATR $0.18,
2026-07-01 16:39 BST,TREE,44.795,,,,44.9,9.0,resistance,0.23,2.39,RESISTANCE_WARNING,8.61,41.9086,Touches: 9 · Level low: $44.3 · ATR(14): $2.39 · Stop: $41.9086,Near resistance $44.9 · consider exit or avoid entry,9 touches at $44.9 · 0.2% away · ATR $2.39,
2026-07-01 16:39 BST,TRU,74.33,,,,74.1532,27.0,support,0.24,2.89,SUPPORT_BOUNCE,8.6,70.2796,Touches: 27 · Level low: $73.17 · ATR(14): $2.89 · Stop: $70.2796,Near support $74.1532 · enter on bounce candle · can hold multi-day,27 touches at $74.1532 · 0.2% away · ATR $2.89,
2026-07-01 16:40 BST,UCBJY,146.43,,,,146.8027,57.0,resistance,0.25,3.91,RESISTANCE_WARNING,8.58,140.7112,Touches: 57 · Level low: $144.623 · ATR(14): $3.91 · Stop: $140.7112,Near resistance $146.8027 · consider exit or avoid entry,57 touches at $146.8027 · 0.3% away · ATR $3.91,
2026-07-01 16:39 BST,TOUR,4.965,,,,4.9774,6.0,resistance,0.25,0.31,RESISTANCE_WARNING,8.58,4.6066,Touches: 6 · Level low: $4.92 · ATR(14): $0.31 · Stop: $4.6066,Near resistance $4.9774 · consider exit or avoid entry,6 touches at $4.9774 · 0.2% away · ATR $0.31,
2026-07-01 16:39 BST,TKAMY,11.83,,,,11.86,25.0,resistance,0.25,0.39,RESISTANCE_WARNING,8.58,11.2868,Touches: 25 · Level low: $11.68 · ATR(14): $0.39 · Stop: $11.2868,Near resistance $11.86 · consider exit or avoid entry,25 touches at $11.86 · 0.3% away · ATR $0.39,
2026-07-01 16:39 BST,TKC,5.915,,,,5.93,43.0,resistance,0.25,0.15,RESISTANCE_WARNING,8.58,5.7097,Touches: 43 · Level low: $5.86 · ATR(14): $0.15 · Stop: $5.7097,Near resistance $5.93 · consider exit or avoid entry,43 touches at $5.93 · 0.3% away · ATR $0.15,
2026-07-01 16:39 BST,TXMD,2.2442,,,,2.25,25.0,resistance,0.26,0.17,RESISTANCE_WARNING,8.57,2.0375,Touches: 25 · Level low: $2.21 · ATR(14): $0.17 · Stop: $2.0375,Near resistance $2.25 · consider exit or avoid entry,25 touches at $2.25 · 0.3% away · ATR $0.17,
2026-07-01 16:39 BST,THO,76.5,,,,76.7,39.0,resistance,0.26,3.17,RESISTANCE_WARNING,8.57,72.1036,Touches: 39 · Level low: $75.27 · ATR(14): $3.17 · Stop: $72.1036,Near resistance $76.7 · consider exit or avoid entry,39 touches at $76.7 · 0.3% away · ATR $3.17,
2026-07-01 16:39 BST,TIPT,18.425,,,,18.375,5.0,support,0.27,0.44,SUPPORT_BOUNCE,8.55,17.7414,Touches: 5 · Level low: $18.18 · ATR(14): $0.44 · Stop: $17.7414,Near support $18.375 · enter on bounce candle · can hold multi-day,5 touches at $18.375 · 0.3% away · ATR $0.44,
2026-07-01 16:39 BST,TSGTY,28.83,,,,28.75,5.0,support,0.28,0.66,SUPPORT_BOUNCE,8.54,27.9679,Touches: 5 · Level low: $28.63 · ATR(14): $0.66 · Stop: $27.9679,Near support $28.75 · enter on bounce candle · can hold multi-day,5 touches at $28.75 · 0.3% away · ATR $0.66,
2026-07-01 16:39 BST,TKOMY,44.1,,,,44.225,36.0,resistance,0.28,1.22,RESISTANCE_WARNING,8.53,42.2471,Touches: 36 · Level low: $43.47 · ATR(14): $1.22 · Stop: $42.2471,Near resistance $44.225 · consider exit or avoid entry,36 touches at $44.225 · 0.3% away · ATR $1.22,
2026-07-01 16:39 BST,TFC,50.615,,,,50.4695,52.0,support,0.29,1.3,SUPPORT_BOUNCE,8.52,48.7526,Touches: 52 · Level low: $50.0512 · ATR(14): $1.3 · Stop: $48.7526,Near support $50.4695 · enter on bounce candle · can hold multi-day,52 touches at $50.4695 · 0.3% away · ATR $1.3,
2026-07-01 16:39 BST,TOKUY,10.2,,,,10.23,15.0,resistance,0.29,0.14,RESISTANCE_WARNING,8.51,10.0593,Touches: 15 · Level low: $10.2 · ATR(14): $0.14 · Stop: $10.0593,Near resistance $10.23 · consider exit or avoid entry,15 touches at $10.23 · 0.3% away · ATR $0.14,
2026-07-01 16:39 BST,TRI,85.44,,,,85.7044,38.0,resistance,0.31,3.36,RESISTANCE_WARNING,8.49,80.9858,Touches: 38 · Level low: $84.3501 · ATR(14): $3.36 · Stop: $80.9858,Near resistance $85.7044 · consider exit or avoid entry,38 touches at $85.7044 · 0.3% away · ATR $3.36,
2026-07-01 16:39 BST,TPG,40.97,,,,40.8427,33.0,support,0.31,1.82,SUPPORT_BOUNCE,8.48,38.4014,Touches: 33 · Level low: $40.225 · ATR(14): $1.82 · Stop: $38.4014,Near support $40.8427 · enter on bounce candle · can hold multi-day,33 touches at $40.8427 · 0.3% away · ATR $1.82,
2026-07-01 16:39 BST,TLIH,4.71,,,,4.725,12.0,resistance,0.32,0.32,RESISTANCE_WARNING,8.47,4.3256,Touches: 12 · Level low: $4.65 · ATR(14): $0.32 · Stop: $4.3256,Near resistance $4.725 · consider exit or avoid entry,12 touches at $4.725 · 0.3% away · ATR $0.32,
2026-07-01 16:39 BST,TH,19.91,,,,19.845,8.0,support,0.33,0.78,SUPPORT_BOUNCE,8.45,18.8243,Touches: 8 · Level low: $19.6 · ATR(14): $0.78 · Stop: $18.8243,Near support $19.845 · enter on bounce candle · can hold multi-day,8 touches at $19.845 · 0.3% away · ATR $0.78,
2026-07-01 16:39 BST,TKR,144.73,,,,144.25,7.0,support,0.33,4.58,SUPPORT_BOUNCE,8.45,138.9171,Touches: 7 · Level low: $143.5 · ATR(14): $4.58 · Stop: $138.9171,Near support $144.25 · enter on bounce candle · can hold multi-day,7 touches at $144.25 · 0.3% away · ATR $4.58,
2026-07-01 16:39 BST,TSN,58.4,,,,58.5985,29.0,resistance,0.34,1.38,RESISTANCE_WARNING,8.44,56.2391,Touches: 29 · Level low: $57.6148 · ATR(14): $1.38 · Stop: $56.2391,Near resistance $58.5985 · consider exit or avoid entry,29 touches at $58.5985 · 0.3% away · ATR $1.38,
2026-07-01 16:39 BST,TSBK,45.06,,,,44.9,8.0,support,0.36,1.07,SUPPORT_BOUNCE,8.41,43.54,Touches: 8 · Level low: $44.61 · ATR(14): $1.07 · Stop: $43.54,Near support $44.9 · enter on bounce candle · can hold multi-day,8 touches at $44.9 · 0.4% away · ATR $1.07,
2026-07-01 16:39 BST,TRNO,65.825,,,,66.0601,46.0,resistance,0.36,1.46,RESISTANCE_WARNING,8.41,64.052,Touches: 46 · Level low: $65.5139 · ATR(14): $1.46 · Stop: $64.052,Near resistance $66.0601 · consider exit or avoid entry,46 touches at $66.0601 · 0.4% away · ATR $1.46,
2026-07-01 16:39 BST,TRUP,26.285,,,,26.38,21.0,resistance,0.36,1.02,RESISTANCE_WARNING,8.4,25.0126,Touches: 21 · Level low: $26.03 · ATR(14): $1.02 · Stop: $25.0126,Near resistance $26.38 · consider exit or avoid entry,21 touches at $26.38 · 0.4% away · ATR $1.02,
2026-07-01 16:39 BST,TIGO,89.65,,,,89.98,7.0,resistance,0.37,3.85,RESISTANCE_WARNING,8.39,85.8204,Touches: 7 · Level low: $89.67 · ATR(14): $3.85 · Stop: $85.8204,Near resistance $89.98 · consider exit or avoid entry,7 touches at $89.98 · 0.4% away · ATR $3.85,
2026-07-01 16:39 BST,TRUMY,13.29,,,,13.34,42.0,resistance,0.37,0.3,RESISTANCE_WARNING,8.38,12.85,Touches: 42 · Level low: $13.15 · ATR(14): $0.3 · Stop: $12.85,Near resistance $13.34 · consider exit or avoid entry,42 touches at $13.34 · 0.4% away · ATR $0.3,
2026-07-01 16:39 BST,TMOAY,2.61,,,,2.6,27.0,support,0.38,0.01,SUPPORT_BOUNCE,8.36,2.5686,Touches: 27 · Level low: $2.575 · ATR(14): $0.01 · Stop: $2.5686,Near support $2.6 · enter on bounce candle · can hold multi-day,27 touches at $2.6 · 0.4% away · ATR $0.01,
2026-07-01 16:38 BST,TELO,1.275,,,,1.28,23.0,resistance,0.39,0.07,RESISTANCE_WARNING,8.35,1.1944,Touches: 23 · Level low: $1.265 · ATR(14): $0.07 · Stop: $1.1944,Near resistance $1.28 · consider exit or avoid entry,23 touches at $1.28 · 0.4% away · ATR $0.07,
2026-07-01 16:40 BST,UHAL,66.2,,,,65.94,6.0,support,0.39,1.57,SUPPORT_BOUNCE,8.34,63.73,Touches: 6 · Level low: $65.3 · ATR(14): $1.57 · Stop: $63.73,Near support $65.94 · enter on bounce candle · can hold multi-day,6 touches at $65.94 · 0.4% away · ATR $1.57,
2026-07-01 16:40 BST,UPWK,8.815,,,,8.85,19.0,resistance,0.4,0.36,RESISTANCE_WARNING,8.34,8.3646,Touches: 19 · Level low: $8.72 · ATR(14): $0.36 · Stop: $8.3646,Near resistance $8.85 · consider exit or avoid entry,19 touches at $8.85 · 0.4% away · ATR $0.36,
2026-07-01 16:38 BST,TEO,12.64,,,,12.69,15.0,resistance,0.39,0.8,RESISTANCE_WARNING,8.34,11.7014,Touches: 15 · Level low: $12.5 · ATR(14): $0.8 · Stop: $11.7014,Near resistance $12.69 · consider exit or avoid entry,15 touches at $12.69 · 0.4% away · ATR $0.8,
2026-07-01 16:39 BST,THLLY,52.07,,,,51.8629,18.0,support,0.4,1.22,SUPPORT_BOUNCE,8.33,49.708,Touches: 18 · Level low: $50.928 · ATR(14): $1.22 · Stop: $49.708,Near support $51.8629 · enter on bounce candle · can hold multi-day,18 touches at $51.8629 · 0.4% away · ATR $1.22,
2026-07-01 16:38 BST,TCX,13.785,,,,13.73,9.0,support,0.4,0.59,SUPPORT_BOUNCE,8.33,13.0554,Touches: 9 · Level low: $13.65 · ATR(14): $0.59 · Stop: $13.0554,Near support $13.73 · enter on bounce candle · can hold multi-day,9 touches at $13.73 · 0.4% away · ATR $0.59,
2026-07-01 16:40 BST,UMC,26.195,,,,26.09,5.0,support,0.4,1.92,SUPPORT_BOUNCE,8.33,23.9571,Touches: 5 · Level low: $25.88 · ATR(14): $1.92 · Stop: $23.9571,Near support $26.09 · enter on bounce candle · can hold multi-day,5 touches at $26.09 · 0.4% away · ATR $1.92,
2026-07-01 16:39 BST,TOTDY,51.0,,,,51.205,8.0,resistance,0.4,2.22,RESISTANCE_WARNING,8.33,48.7679,Touches: 8 · Level low: $50.99 · ATR(14): $2.22 · Stop: $48.7679,Near resistance $51.205 · consider exit or avoid entry,8 touches at $51.205 · 0.4% away · ATR $2.22,
2026-07-01 16:40 BST,UIS,3.665,,,,3.65,10.0,support,0.41,0.22,SUPPORT_BOUNCE,8.32,3.4143,Touches: 10 · Level low: $3.63 · ATR(14): $0.22 · Stop: $3.4143,Near support $3.65 · enter on bounce candle · can hold multi-day,10 touches at $3.65 · 0.4% away · ATR $0.22,
2026-07-01 16:39 BST,TGTX,54.935,,,,55.16,5.0,resistance,0.41,2.49,RESISTANCE_WARNING,8.32,52.2992,Touches: 5 · Level low: $54.79 · ATR(14): $2.49 · Stop: $52.2992,Near resistance $55.16 · consider exit or avoid entry,5 touches at $55.16 · 0.4% away · ATR $2.49,
2026-07-01 16:39 BST,TUYA,1.8,,,,1.8075,4.0,resistance,0.41,0.1,RESISTANCE_WARNING,8.31,1.6865,Touches: 4 · Level low: $1.79 · ATR(14): $0.1 · Stop: $1.6865,Near resistance $1.8075 · consider exit or avoid entry,4 touches at $1.8075 · 0.4% away · ATR $0.1,
2026-07-01 16:40 BST,TXT,92.18,,,,91.8004,84.0,support,0.41,2.75,SUPPORT_BOUNCE,8.31,87.7461,Touches: 84 · Level low: $90.5007 · ATR(14): $2.75 · Stop: $87.7461,Near support $91.8004 · enter on bounce candle · can hold multi-day,84 touches at $91.8004 · 0.4% away · ATR $2.75,
2026-07-01 16:39 BST,TNC,87.15,,,,86.79,31.0,support,0.41,2.68,SUPPORT_BOUNCE,8.31,82.8156,Touches: 31 · Level low: $85.496 · ATR(14): $2.68 · Stop: $82.8156,Near support $86.79 · enter on bounce candle · can hold multi-day,31 touches at $86.79 · 0.4% away · ATR $2.68,
2026-07-01 16:39 BST,TSCDY,18.39,,,,18.3135,57.0,support,0.42,0.29,SUPPORT_BOUNCE,8.3,17.7368,Touches: 57 · Level low: $18.0289 · ATR(14): $0.29 · Stop: $17.7368,Near support $18.3135 · enter on bounce candle · can hold multi-day,57 touches at $18.3135 · 0.4% away · ATR $0.29,
2026-07-01 16:40 BST,UBSFY,1.18,,,,1.185,8.0,resistance,0.42,0.04,RESISTANCE_WARNING,8.3,1.1364,Touches: 8 · Level low: $1.18 · ATR(14): $0.04 · Stop: $1.1364,Near resistance $1.185 · consider exit or avoid entry,8 touches at $1.185 · 0.4% away · ATR $0.04,
2026-07-01 16:40 BST,UAVS,0.8962,,,,0.9,19.0,resistance,0.42,0.05,RESISTANCE_WARNING,8.3,0.8421,Touches: 19 · Level low: $0.89 · ATR(14): $0.05 · Stop: $0.8421,Near resistance $0.9 · consider exit or avoid entry,19 touches at $0.9 · 0.4% away · ATR $0.05,
2026-07-01 16:38 BST,LEEEF,0.1878,,,,0.187,7.0,support,0.43,0.01,SUPPORT_BOUNCE,8.29,0.1732,Touches: 7 · Level low: $0.186 · ATR(14): $0.01 · Stop: $0.1732,Near support $0.187 · enter on bounce candle · can hold multi-day,7 touches at $0.187 · 0.4% away · ATR $0.01,
2026-07-01 16:40 BST,UFG,0.7733,,,,0.77,12.0,support,0.43,0.07,SUPPORT_BOUNCE,8.29,0.6913,Touches: 12 · Level low: $0.759 · ATR(14): $0.07 · Stop: $0.6913,Near support $0.77 · enter on bounce candle · can hold multi-day,12 touches at $0.77 · 0.4% away · ATR $0.07,
2026-07-01 16:39 BST,TOITF,64.0,,,,63.73,17.0,support,0.42,2.13,SUPPORT_BOUNCE,8.29,60.3356,Touches: 17 · Level low: $62.47 · ATR(14): $2.13 · Stop: $60.3356,Near support $63.73 · enter on bounce candle · can hold multi-day,17 touches at $63.73 · 0.4% away · ATR $2.13,
2026-07-01 16:38 BST,TELNY,14.11,,,,14.0493,17.0,support,0.43,0.33,SUPPORT_BOUNCE,8.28,13.5523,Touches: 17 · Level low: $13.8844 · ATR(14): $0.33 · Stop: $13.5523,Near support $14.0493 · enter on bounce candle · can hold multi-day,17 touches at $14.0493 · 0.4% away · ATR $0.33,
2026-07-01 16:39 BST,TLK,13.75,,,,13.6899,6.0,support,0.44,0.42,SUPPORT_BOUNCE,8.27,13.1151,Touches: 6 · Level low: $13.54 · ATR(14): $0.42 · Stop: $13.1151,Near support $13.6899 · enter on bounce candle · can hold multi-day,6 touches at $13.6899 · 0.4% away · ATR $0.42,
2026-07-01 16:39 BST,TGEN,5.1833,,,,5.16,11.0,support,0.45,0.49,SUPPORT_BOUNCE,8.25,4.5864,Touches: 11 · Level low: $5.08 · ATR(14): $0.49 · Stop: $4.5864,Near support $5.16 · enter on bounce candle · can hold multi-day,11 touches at $5.16 · 0.5% away · ATR $0.49,
2026-07-01 16:39 BST,TTAM,18.62,,,,18.5355,24.0,support,0.46,0.63,SUPPORT_BOUNCE,8.24,17.5758,Touches: 24 · Level low: $18.21 · ATR(14): $0.63 · Stop: $17.5758,Near support $18.5355 · enter on bounce candle · can hold multi-day,24 touches at $18.5355 · 0.5% away · ATR $0.63,
2026-07-01 16:40 BST,TYRA,30.41,,,,30.27,21.0,support,0.46,1.86,SUPPORT_BOUNCE,8.23,28.0802,Touches: 21 · Level low: $29.94 · ATR(14): $1.86 · Stop: $28.0802,Near support $30.27 · enter on bounce candle · can hold multi-day,21 touches at $30.27 · 0.5% away · ATR $1.86,
2026-07-01 16:39 BST,TRN,35.04,,,,35.205,27.0,resistance,0.47,1.03,RESISTANCE_WARNING,8.22,33.7521,Touches: 27 · Level low: $34.786 · ATR(14): $1.03 · Stop: $33.7521,Near resistance $35.205 · consider exit or avoid entry,27 touches at $35.205 · 0.5% away · ATR $1.03,
2026-07-01 16:38 BST,TDG,1324.5551,,,,1330.79,27.0,resistance,0.47,34.5,RESISTANCE_WARNING,8.22,1279.6003,Touches: 27 · Level low: $1314.1 · ATR(14): $34.5 · Stop: $1279.6003,Near resistance $1330.79 · consider exit or avoid entry,27 touches at $1330.79 · 0.5% away · ATR $34.5,
2026-07-01 16:39 BST,TMCI,4.275,,,,4.255,5.0,support,0.47,0.45,SUPPORT_BOUNCE,8.22,3.7939,Touches: 5 · Level low: $4.24 · ATR(14): $0.45 · Stop: $3.7939,Near support $4.255 · enter on bounce candle · can hold multi-day,5 touches at $4.255 · 0.5% away · ATR $0.45,
2026-07-01 16:40 BST,UNFI,46.63,,,,46.855,16.0,resistance,0.48,1.79,RESISTANCE_WARNING,8.2,44.36,Touches: 16 · Level low: $46.15 · ATR(14): $1.79 · Stop: $44.36,Near resistance $46.855 · consider exit or avoid entry,16 touches at $46.855 · 0.5% away · ATR $1.79,
2026-07-01 16:39 BST,THVB,104.0,,,,103.5,39.0,support,0.48,1.39,SUPPORT_BOUNCE,8.19,100.5957,Touches: 39 · Level low: $101.99 · ATR(14): $1.39 · Stop: $100.5957,Near support $103.5 · enter on bounce candle · can hold multi-day,39 touches at $103.5 · 0.5% away · ATR $1.39,
2026-07-01 16:40 BST,TYL,307.815,,,,309.325,26.0,resistance,0.49,12.65,RESISTANCE_WARNING,8.19,292.3486,Touches: 26 · Level low: $305.0 · ATR(14): $12.65 · Stop: $292.3486,Near resistance $309.325 · consider exit or avoid entry,26 touches at $309.325 · 0.5% away · ATR $12.65,
2026-07-01 16:40 BST,UMBF,145.52,,,,144.82,6.0,support,0.48,4.43,SUPPORT_BOUNCE,8.19,138.475,Touches: 6 · Level low: $142.91 · ATR(14): $4.43 · Stop: $138.475,Near support $144.82 · enter on bounce candle · can hold multi-day,6 touches at $144.82 · 0.5% away · ATR $4.43,
2026-07-01 16:39 BST,TTDKY,22.53,,,,22.42,6.0,support,0.49,1.16,SUPPORT_BOUNCE,8.18,20.9229,Touches: 6 · Level low: $22.08 · ATR(14): $1.16 · Stop: $20.9229,Near support $22.42 · enter on bounce candle · can hold multi-day,6 touches at $22.42 · 0.5% away · ATR $1.16,
2026-07-01 16:39 BST,TKLF,2.02,,,,2.03,23.0,resistance,0.49,0.13,RESISTANCE_WARNING,8.18,1.868,Touches: 23 · Level low: $2.0 · ATR(14): $0.13 · Stop: $1.868,Near resistance $2.03 · consider exit or avoid entry,23 touches at $2.03 · 0.5% away · ATR $0.13,
2026-07-01 16:39 BST,TPHS,0.0205,,,,0.0204,28.0,support,0.49,0.0,SUPPORT_BOUNCE,8.18,0.0187,Touches: 28 · Level low: $0.02 · ATR(14): $0.0 · Stop: $0.0187,Near support $0.0204 · enter on bounce candle · can hold multi-day,28 touches at $0.0204 · 0.5% away · ATR $0.0,
2026-07-01 16:39 BST,TPL,424.475,,,,426.6077,21.0,resistance,0.5,17.37,RESISTANCE_WARNING,8.17,403.8243,Touches: 21 · Level low: $421.19 · ATR(14): $17.37 · Stop: $403.8243,Near resistance $426.6077 · consider exit or avoid entry,21 touches at $426.6077 · 0.5% away · ATR $17.37,
2026-07-01 16:38 BST,TDS,36.965,,,,37.15,7.0,resistance,0.5,1.12,RESISTANCE_WARNING,8.17,35.6542,Touches: 7 · Level low: $36.77 · ATR(14): $1.12 · Stop: $35.6542,Near resistance $37.15 · consider exit or avoid entry,7 touches at $37.15 · 0.5% away · ATR $1.12,
2026-07-01 16:39 BST,TT,491.66,,,,489.2299,18.0,support,0.5,17.0,SUPPORT_BOUNCE,8.17,468.3436,Touches: 18 · Level low: $485.34 · ATR(14): $17.0 · Stop: $468.3436,Near support $489.2299 · enter on bounce candle · can hold multi-day,18 touches at $489.2299 · 0.5% away · ATR $17.0,
2026-07-01 16:39 BST,TRCY,18.9,,,,18.8047,25.0,support,0.51,0.64,SUPPORT_BOUNCE,8.16,17.7717,Touches: 25 · Level low: $18.4088 · ATR(14): $0.64 · Stop: $17.7717,Near support $18.8047 · enter on bounce candle · can hold multi-day,25 touches at $18.8047 · 0.5% away · ATR $0.64,
2026-07-01 16:39 BST,TRMLF,41.37,,,,41.5824,16.0,resistance,0.51,1.61,RESISTANCE_WARNING,8.15,39.4546,Touches: 16 · Level low: $41.0624 · ATR(14): $1.61 · Stop: $39.4546,Near resistance $41.5824 · consider exit or avoid entry,16 touches at $41.5824 · 0.5% away · ATR $1.61,
2026-07-01 16:40 BST,URBN,71.39,,,,71.76,48.0,resistance,0.52,3.18,RESISTANCE_WARNING,8.14,67.4907,Touches: 48 · Level low: $70.67 · ATR(14): $3.18 · Stop: $67.4907,Near resistance $71.76 · consider exit or avoid entry,48 touches at $71.76 · 0.5% away · ATR $3.18,
2026-07-01 16:39 BST,TFPM,31.07,,,,31.2339,24.0,resistance,0.52,1.41,RESISTANCE_WARNING,8.13,29.4053,Touches: 24 · Level low: $30.82 · ATR(14): $1.41 · Stop: $29.4053,Near resistance $31.2339 · consider exit or avoid entry,24 touches at $31.2339 · 0.5% away · ATR $1.41,
2026-07-01 16:39 BST,TMRAY,9.61,,,,9.56,9.0,support,0.52,0.25,SUPPORT_BOUNCE,8.13,9.2557,Touches: 9 · Level low: $9.51 · ATR(14): $0.25 · Stop: $9.2557,Near support $9.56 · enter on bounce candle · can hold multi-day,9 touches at $9.56 · 0.5% away · ATR $0.25,
2026-07-01 16:40 BST,UPLD,4.755,,,,4.73,4.0,support,0.53,0.66,SUPPORT_BOUNCE,8.12,4.0313,Touches: 4 · Level low: $4.69 · ATR(14): $0.66 · Stop: $4.0313,Near support $4.73 · enter on bounce candle · can hold multi-day,4 touches at $4.73 · 0.5% away · ATR $0.66,
2026-07-01 16:40 BST,UFPT,272.09,,,,270.64,9.0,support,0.54,10.5,SUPPORT_BOUNCE,8.11,258.0829,Touches: 9 · Level low: $268.58 · ATR(14): $10.5 · Stop: $258.0829,Near support $270.64 · enter on bounce candle · can hold multi-day,9 touches at $270.64 · 0.5% away · ATR $10.5,
2026-07-01 16:39 BST,TRP,65.185,,,,64.8347,20.0,support,0.54,1.35,SUPPORT_BOUNCE,8.1,62.4005,Touches: 20 · Level low: $63.75 · ATR(14): $1.35 · Stop: $62.4005,Near support $64.8347 · enter on bounce candle · can hold multi-day,20 touches at $64.8347 · 0.5% away · ATR $1.35,
2026-07-01 16:39 BST,TRNS,91.34,,,,90.85,13.0,support,0.54,3.58,SUPPORT_BOUNCE,8.1,85.9468,Touches: 13 · Level low: $89.53 · ATR(14): $3.58 · Stop: $85.9468,Near support $90.85 · enter on bounce candle · can hold multi-day,13 touches at $90.85 · 0.5% away · ATR $3.58,
2026-07-01 16:39 BST,TOELY,231.5,,,,230.25,6.0,support,0.54,14.59,SUPPORT_BOUNCE,8.1,213.8393,Touches: 6 · Level low: $228.43 · ATR(14): $14.59 · Stop: $213.8393,Near support $230.25 · enter on bounce candle · can hold multi-day,6 touches at $230.25 · 0.5% away · ATR $14.59,
2026-07-01 16:39 BST,TTEK,29.18,,,,29.34,11.0,resistance,0.55,0.91,RESISTANCE_WARNING,8.09,27.9543,Touches: 11 · Level low: $28.86 · ATR(14): $0.91 · Stop: $27.9543,Near resistance $29.34 · consider exit or avoid entry,11 touches at $29.34 · 0.5% away · ATR $0.91,
2026-07-01 16:39 BST,TRTX,8.495,,,,8.5429,39.0,resistance,0.56,0.15,RESISTANCE_WARNING,8.07,8.2874,Touches: 39 · Level low: $8.4358 · ATR(14): $0.15 · Stop: $8.2874,Near resistance $8.5429 · consider exit or avoid entry,39 touches at $8.5429 · 0.6% away · ATR $0.15,
2026-07-01 16:40 BST,UG,6.96,,,,7.0,63.0,resistance,0.57,0.16,RESISTANCE_WARNING,8.05,6.7443,Touches: 63 · Level low: $6.9 · ATR(14): $0.16 · Stop: $6.7443,Near resistance $7.0 · consider exit or avoid entry,63 touches at $7.0 · 0.6% away · ATR $0.16,
